"Data ID","ISO","Event ID","Event Date","Year","Time Precision","Event Type","Actor I","Associated Actor 1","Inter 1","Actor 2","Associated Actor 2","Inter 2","Interaction","Region","Country","Province","Administration 1","Administration 2","Administration 3","Location","Latitude","Longitude","Geo Precision","Source","Coverage","Notes","Fatalities","Timestamp","CC"
"2103403","144","SRI2116","2116","23 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","North Central","Anuradhapura","Kekirawa","Bendiwa","8.1667","80.6833","1","Daily Mirror","National","A group of students of Bendiwewa Maha Vidyalaya staged a protest requesting that the teacher vacancies in the school are filled.","0","1542756409","LKA"
"1858294","144","SRI2115","2115.0","21 January 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","","5","Police Forces of Sri Lanka (2008-2015)","","1","15","Southern Asia","Sri Lanka","Southern","Matara","Malimbada","Kadduwa","6.0333","80.5166","1","Daily Mirror","National","People from several areas staged protest in Kadduwa compelling the authorities to repair the Kadduwa- Narangogala road that has been in a deteriorated state due to neglect of maintenance. They blocked the road for several hours by burning tires and also obstructed a trishaw transporting four Buddhist monks. Those obstructing the trishaw were arrested by the police.","0","1536936463","LKA"
"2103402","144","SRI2114","2114","17 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Southern","Matara","Matara Four Gravets","Matara","5.9485","80.5353","1","Daily Mirror","National","Ruhunu University students staged a protest against the attack made on the president of the student council of the University. They charged that the government was involved in this incident.","0","1542756409","LKA"
"1858910","144","SRI2112","2112.0","16 January 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","Students (Sri Lanka)","5","Rioters (Sri Lanka)","Students (Sri Lanka)","5","55","Southern Asia","Sri Lanka","Western","Colombo","Moratuwa","Moratuwa","6.773","79.8816","1","Daily News","National","6 students were injured in a clash between 2 student groups at a university in Moratuwa, a suburb of Colombo, on 16 January.","0","1536936463","LKA"
"2103401","144","SRI2113","2113","16 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Gampaha","Minuwangoda","Kalawana","7.163","79.9699","1","Hiru News","National","Parents of Students in Kalawana, Western staged a protest on 16 Jan against the relocation of their school.","0","1542756409","LKA"
"1858230","144","SRI2111","2111.0","15 January 2013","2013","1","Violence against civilians","Military Forces of Sri Lanka (2008-2015)","","1","Civilians (Sri Lanka)","FLSP: Frontline Socialist Party","7","17","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Jaffna","9.6685","80.0074","1","TamilNet","National","FLSP members who have voiced themselves against military rule over Tamils, land grab and abductions, and asked for the release of all political prisoners and Jaffna University student leaders have been attacked by SL military intelligence squads. Police are investigating.","0","1536936462","LKA"
"2103400","144","SRI2110","2110","14 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Health Workers (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Southern","Hambantota","Hambantota","Hambantota","6.1241","81.1185","1","Daily Mirror","National","The staff of Hambantota hospital staged a protest compelling the authorities to refrain from arbitrary internal transfers and to cancel the transfers already made.","0","1542756409","LKA"
"1859058","144","SRI2109","2109.0","12 January 2013","2013","1","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","JVP: Janatha Vimukthi Peramuna","7","37","Southern Asia","Sri Lanka","North Central","Anuradhapura","Padaviya","Padaviya","8.845","80.7625","1","Hiru News","National","A JVP member was killed in an assault by an unidentified group in Padaviya, North Central on 13 Jan.","1","1536936463","LKA"
"2103398","144","SRI2108","2108","11 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Hiru News","National","A protest was staged in Colombo, Western, on 11 Jan against the execution of a Sri Lanka house maid in Saudi Arabia.","0","1542756409","LKA"
"1858283","144","SRI2105","2105.0","10 January 2013","2013","1","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","Journalists (Sri Lanka); Labour Group (Sri Lanka)","7","37","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Jaffna","9.6685","80.0074","1","TamilNet","National","An employee of Uthayan Daily was attacked by a group of persons who arrived in several motorbikes and was subsequently hospitalised while he was carrying newspapers for distribution. Police are investigating. Another distributor of the same paper, taking papers from Maalu-santhi Junction to Valveddiththu'rai was chased by some unidentified persons.","0","1536936462","LKA"
"2103396","144","SRI2106","2106","10 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Lawyers (Sri Lanka); Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily Mirror","National","Hundreds of lawyers, political party members and trade union members staged a protest at the Supreme Court Complex in Hulftsdorp urging the government to withdraw the impeachment motion against the Chief Justice and establish democracy in the country.","0","1542756409","LKA"
"2103397","144","SRI2107","2107","10 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","Rioters (Sri Lanka)","","5","56","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily Mirror","National","In the attempt to join the main protest of the lawyers in front of the Supreme Court, a small group of protesters were allegedly obstructed and assaulted by a group of people wielding poles.","0","1542756409","LKA"
"2103395","144","SRI2104","2104","08 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Thimbirigasyaya","Thimbirigasyaya","6.8959","79.8661","1","Hiru News","National","A protest was staged in Thimbirigasyaya, Colombo, Western on 8 Jan against the impeachment report being taken up for debate in parliament.","0","1542756409","LKA"
"2103394","144","SRI2103","2103","07 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","Police Forces of Sri Lanka (2008-2015)","Military Forces of Sri Lanka (2008-2015)","1","16","Southern Asia","Sri Lanka","Southern","Matara","Matara Four Gravets","Matara","5.9485","80.5353","1","Daily Mirror","National","Special police and army contingents were deployed to step up the security in the Kotuwegoda public market in Matara following an argument between traders who protested against the arrival of officials from the Urban Development Authority who came to the market to demolish 17 stalls.","0","1542756409","LKA"
"2103393","144","SRI2101","2101","05 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","Police Forces of Sri Lanka (2008-2015)","Military Forces of Sri Lanka (2008-2015)","1","16","Southern Asia","Sri Lanka","Western","Gampaha","Kelaniya","Kelaniya","6.9553","79.922","1","Daily Mirror","National","Hundreds of police, Special Task Force (STF) and army personnel were depolyed in Kelaniya to address the large number of residents who took to the streets to protest following the death of UPFA Kelaniya Pradeshiya Sabha member Hasitha Madawala.","0","1542756409","LKA"
"1859471","144","SRI2102","2102.0","05 January 2013","2013","1","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","UPFA: United People's Freedom Alliance; Government of Sri Lanka (2008-2015)","7","37","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Waragoda","6.9487","79.8761","1","Daily Mirror","National","A UPFA Kelaniya Pradeshiya Sabha member was shot dead by unidentified assailants in front of his home in Waragoda. Police are investigating.","1","1536936464","LKA"
"2103391","144","SRI2099","2099","04 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Health Workers (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Central","Kandy","Pasbage Korale","Nawalapitiya","7.0534","80.5321","1","Daily Mirror","National","The nurse staff of Nawalapitiya general hospital staged a protest against the arbitrary transfers of staff. According to them, the on going internal transfers were victimisations on personal grounds.","0","1542756409","LKA"
"1858580","144","SRI2100","2100.0","04 January 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","Labour Group (Sri Lanka)","5","","","0","50","Southern Asia","Sri Lanka","Southern","Matara","Kotapola","Kotapola","6.296","80.5421","1","Daily Mirror","National","Employees of Kotapola Multi-purpose Cooperative Society staged a demonstration during which they blocked the Galle-Deniyaya main road by burning tires demanding the immediate removal of the chairman and the directors of the cooperative society from their posts.","0","1536936463","LKA"
"2103389","144","SRI2096","2096","03 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Health Workers (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Central","Kandy","Pasbage Korale","Nawalapitiya","7.0534","80.5321","1","Daily Mirror","National","The nurse staff of Nawalapitiya general hospital staged a protest against the arbitrary transfers of staff. According to them, the on going internal transfers were victimisations on personal grounds.","0","1542756409","LKA"
"2103390","144","SRI2097","2097","03 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","EPDP: Eelam People's Democratic Party","6","","","0","60","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Jaffna","9.6685","80.0074","1","Daily Mirror","National","The Roja Children's Organisation supported by the Eelam People's Democratic Party staged a protest in Jaffna against the rape and killing of a 4-year-old girl.","0","1542756409","LKA"
"1858895","144","SRI2098","2098.0","03 January 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","Labour Group (Sri Lanka)","5","Police Forces of Sri Lanka (2008-2015)","","1","15","Southern Asia","Sri Lanka","Western","Kalutara","Horana","Moragahahena","6.784","80.0514","1","Daily Mirror","National","Two police officers and about 10 demonstrators had been admitted to the hospital after being injured in a clash that broke out between employees of a cosmetic factory engaged in an demonstrations against their management and the police.","0","1536936463","LKA"
"2103384","144","SRI2091","2091","02 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Southern","Matara","Weligama","Weligama","5.975","80.4296","1","Hiru News","National","A protest was staged in Weligama, Southern on 2 Jan against the principal of the Weligama, Southern, Muslim National College.","0","1542756409","LKA"
"2103385","144","SRI2092","2092","02 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Health Workers (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Central","Kandy","Pasbage Korale","Nawalapitiya","7.0534","80.5321","1","Daily Mirror","National","The nurse staff of Nawalapitiya general hospital staged a protest against the arbitrary transfers of staff. According to them, the on going internal transfers were victimisations on personal grounds.","0","1542756409","LKA"
"2103386","144","SRI2093","2093","02 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Central","Kandy","K.F.G. & G. Korale","Kandy","7.2955","80.6356","1","Hiru News","National","Parents of students of the Bandaranaike National College staged a protest in Kandy, Central, on 2 Jan against the re-location of the school's primary section.","0","1542756409","LKA"
"2103387","144","SRI2094","2094","02 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","North Western","Puttalam","Chilaw","Chilaw","7.5758","79.7953","1","Hiru News","National","Parents of students in Chilaw, North Western, staged a protest on 2 Jan against limited extra curricular activities at the school","0","1542756409","LKA"
"2103388","144","SRI2095","2095","02 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","North Western","Puttalam","Mahawewa","Ihala Koswadiya","7.4417","79.8265","1","Daily Mirror","National","Residents of the area staged a protest against the Education Ministry's decision to reduce the Koswadiya Saraswathie Vidyalaya to the status of a primary school and to transfer the classes from grade 6 to 13 to other schools.","0","1542756409","LKA"
